RowID,Letter,Level,Term,See,SeeAlso,NonEssModif,Code
1868,A,8,traffic,,,,V06.138
1869,A,7,three-wheeled motor vehicle,,,,V02.938
1870,A,8,nontraffic,,,,V02.038
1871,A,8,traffic,,,,V02.138
1872,A,7,two-wheeled motor vehicle,,,,V02.938
1873,A,8,nontraffic,,,,V02.038
1874,A,8,traffic,,,,V02.138
1875,A,7,"vehicle, nonmotor, specified NEC",,,,V06.938
1876,A,8,nontraffic,,,,V06.038
1877,A,8,traffic,,,,V06.138
1878,A,6,fall,,,,V00.848
1879,A,4,traffic,,,,V09.3
1880,A,5,involving motor vehicle,,,,V09.20
1881,A,6,military,,,,V09.21
1882,A,6,specified type NEC,,,,V09.29
1883,A,4,wheelchair,,,(powered),V00.818
1884,A,5,collision,,,(with),V09.9
1885,A,6,animal being ridden or animal drawn vehicle,,,,V06.99
1886,A,7,nontraffic,,,,V06.09
1887,A,7,traffic,,,,V06.19
1888,A,6,bus or heavy transport,,,,V04.99
1889,A,7,nontraffic,,,,V04.09
1890,A,7,traffic,,,,V04.19
1891,A,6,car,,,,V03.99
1892,A,7,nontraffic,,,,V03.09
1893,A,7,traffic,,,,V03.19
1894,A,6,pedal cycle,,,,V01.99
1895,A,7,nontraffic,,,,V01.09
1896,A,7,traffic,,,,V01.19
1897,A,6,pick-up truck or van,,,,V03.99
1898,A,7,nontraffic,,,,V03.09
1899,A,7,traffic,,,,V03.19
1900,A,6,railway,,,(train) (vehicle),V05.99
1901,A,7,nontraffic,,,,V05.09
1902,A,7,traffic,,,,V05.19
1903,A,6,streetcar,,,,V06.99
1904,A,7,nontraffic,,,,V06.09
1905,A,7,traffic,,,,V06.19
1906,A,6,stationary object,,,,V00.812
1907,A,6,two- or three-wheeled motor vehicle,,,,V02.99
1908,A,7,nontraffic,,,,V02.09
1909,A,7,traffic,,,,V02.19
1910,A,6,vehicle,,,,V09.9
1911,A,7,animal-drawn,,,,V06.99
1912,A,8,nontraffic,,,,V06.09
1913,A,8,traffic,,,,V06.19
1914,A,7,motor,,,,
1915,A,8,nontraffic,,,,V09.00
1916,A,8,traffic,,,,V09.20
1917,A,5,fall,,,,V00.811
1918,A,5,nontraffic,,,,V09.1
1919,A,6,involving motor vehicle NEC,,,,V09.00
1920,A,5,traffic,,,,V09.3
1921,A,6,involving motor vehicle NEC,,,,V09.20
1922,A,4,wheeled shoe,,,,V00.158
1923,A,5,colliding with stationary object,,,,V00.152
1924,A,5,fall,,,,V00.151
1925,A,3,on foot,,"Accident, pedestrian",,
1926,A,4,collision,,,(with),
1927,A,5,animal being ridden or animal drawn vehicle,,,,V06.90
1928,A,6,nontraffic,,,,V06.00
1929,A,6,traffic,,,,V06.10
1930,A,5,bus or heavy transport,,,,V04.90
1931,A,6,nontraffic,,,,V04.00
1932,A,6,traffic,,,,V04.10
1933,A,5,car,,,,V03.90
1934,A,6,nontraffic,,,,V03.00
1935,A,6,traffic,,,,V03.10
1936,A,5,pedal cycle,,,,V01.90
1937,A,6,nontraffic,,,,V01.00
1938,A,6,traffic,,,,V01.10
1939,A,5,pick-up truck or van,,,,V03.90
1940,A,6,nontraffic,,,,V03.00
1941,A,6,traffic,,,,V03.10
1942,A,5,railway,,,(train) (vehicle),V05.90
1943,A,6,nontraffic,,,,V05.00
1944,A,6,traffic,,,,V05.10
1945,A,5,streetcar,,,,V06.90
1946,A,6,nontraffic,,,,V06.00
1947,A,6,traffic,,,,V06.10
1948,A,5,two- or three-wheeled motor vehicle,,,,V02.90
1949,A,6,nontraffic,,,,V02.00
1950,A,6,traffic,,,,V02.10
1951,A,5,vehicle,,,,V09.9
1952,A,6,animal-drawn,,,,V06.90
1953,A,7,nontraffic,,,,V06.00
1954,A,7,traffic,,,,V06.10
1955,A,6,motor,,,,
1956,A,7,nontraffic,,,,V09.00
1957,A,7,traffic,,,,V09.20
1958,A,4,nontraffic,,,,V09.1
1959,A,5,involving motor vehicle,,,,V09.00
1960,A,6,military,,,,V09.01
1961,A,6,specified type NEC,,,,V09.09
1962,A,4,traffic,,,,V09.3
1963,A,5,involving motor vehicle,,,,V09.20
1964,A,6,military,,,,V09.21
1965,A,6,specified type NEC,,,,V09.29
1966,A,2,person NEC,,,(unknown way or transportation),V99
1967,A,3,collision,,,(between),
1968,A,4,bus,,,(with),
1969,A,5,heavy transport vehicle,,,(traffic),V87.5
1970,A,6,nontraffic,,,,V88.5
1971,A,4,car,,,(with),
1972,A,5,nontraffic,,,,V88.5
1973,A,5,bus,,,(traffic),V87.3
1974,A,6,nontraffic,,,,V88.3
1975,A,5,heavy transport vehicle,,,(traffic),V87.4
1976,A,6,nontraffic,,,,V88.4
1977,A,5,pick-up truck or van,,,(traffic),V87.2
1978,A,6,nontraffic,,,,V88.2
1979,A,5,train or railway vehicle,,,(traffic),V87.6
1980,A,6,nontraffic,,,,V88.6
1981,A,5,two-or three-wheeled motor vehicle,,,(traffic),V87.0
1982,A,6,nontraffic,,,,V88.0
1983,A,4,motor vehicle,,,(traffic),V87.7
1984,A,5,nontraffic,,,,V88.7
1985,A,4,two-or three-wheeled vehicle,,,(with) (traffic),
1986,A,5,motor vehicle NEC,,,,V87.1
1987,A,6,nontraffic,,,,V88.1
1988,A,3,nonmotor vehicle,,,(collision) (noncollision) (traffic),V87.9
1989,A,4,nontraffic,,,,V88.9
1990,A,2,pickup truck occupant,,,,V59.9
1991,A,3,collision,,,(with),
1992,A,4,animal,,,(traffic),V50.9
1993,A,5,being ridden,,,(traffic),V56.9
1994,A,6,nontraffic,,,,V56.3
1995,A,6,while boarding or alighting,,,,V56.4
1996,A,5,nontraffic,,,,V50.3
1997,A,5,while boarding or alighting,,,,V50.4
1998,A,4,animal-drawn vehicle,,,(traffic),V56.9
1999,A,5,nontraffic,,,,V56.3
2000,A,5,while boarding or alighting,,,,V56.4
2001,A,4,bus,,,(traffic),V54.9
2002,A,5,nontraffic,,,,V54.3
2003,A,5,while boarding or alighting,,,,V54.4
2004,A,4,car,,,(traffic),V53.9
2005,A,5,nontraffic,,,,V53.3
2006,A,5,while boarding or alighting,,,,V53.4
2007,A,4,motor vehicle NOS,,,(traffic),V59.60
2008,A,5,nontraffic,,,,V59.20
2009,A,5,specified type NEC,,,(traffic),V59.69
2010,A,6,nontraffic,,,,V59.29
2011,A,4,pedal cycle,,,(traffic),V51.9
2012,A,5,nontraffic,,,,V51.3
2013,A,5,while boarding or alighting,,,,V51.4
2014,A,4,pickup truck,,,(traffic),V53.9
2015,A,5,nontraffic,,,,V53.3
2016,A,5,while boarding or alighting,,,,V53.4
2017,A,4,railway vehicle,,,(traffic),V55.9
2018,A,5,nontraffic,,,,V55.3
2019,A,5,while boarding or alighting,,,,V55.4
2020,A,4,specified vehicle NEC,,,(traffic),V56.9
2021,A,5,nontraffic,,,,V56.3
2022,A,5,while boarding or alighting,,,,V56.4
2023,A,4,stationary object,,,(traffic),V57.9
2024,A,5,nontraffic,,,,V57.3
2025,A,5,while boarding or alighting,,,,V57.4
2026,A,4,streetcar,,,(traffic),V56.9
2027,A,5,nontraffic,,,,V56.3
2028,A,5,while boarding or alighting,,,,V56.4
2029,A,4,three wheeled motor vehicle,,,(traffic),V52.9
2030,A,5,nontraffic,,,,V52.3
2031,A,5,while boarding or alighting,,,,V52.4
2032,A,4,truck,,,(traffic),V54.9
2033,A,5,nontraffic,,,,V54.3
2034,A,5,while boarding or alighting,,,,V54.4
2035,A,4,two wheeled motor vehicle,,,(traffic),V52.9
2036,A,5,nontraffic,,,,V52.3
2037,A,5,while boarding or alighting,,,,V52.4
2038,A,4,van,,,(traffic),V53.9
2039,A,5,nontraffic,,,,V53.3
2040,A,5,while boarding or alighting,,,,V53.4
2041,A,3,driver,,,,
2042,A,4,collision,,,(with),
2043,A,5,animal,,,(traffic),V50.5
2044,A,6,being ridden,,,(traffic),V56.5
2045,A,7,nontraffic,,,,V56.0
2046,A,6,nontraffic,,,,V50.0
2047,A,5,animal-drawn vehicle,,,(traffic),V56.5
2048,A,6,nontraffic,,,,V56.0
2049,A,5,bus,,,(traffic),V54.5
2050,A,6,nontraffic,,,,V54.0
2051,A,5,car,,,(traffic),V53.5
2052,A,6,nontraffic,,,,V53.0
2053,A,5,motor vehicle NOS,,,(traffic),V59.40
2054,A,6,nontraffic,,,,V59.00
2055,A,6,specified type NEC,,,(traffic),V59.49
2056,A,7,nontraffic,,,,V59.09
2057,A,5,pedal cycle,,,(traffic),V51.5
2058,A,6,nontraffic,,,,V51.0
2059,A,5,pickup truck,,,(traffic),V53.5
2060,A,6,nontraffic,,,,V53.0
2061,A,5,railway vehicle,,,(traffic),V55.5
2062,A,6,nontraffic,,,,V55.0
2063,A,5,specified vehicle NEC,,,(traffic),V56.5
2064,A,6,nontraffic,,,,V56.0
2065,A,5,stationary object,,,(traffic),V57.5
2066,A,6,nontraffic,,,,V57.0
2067,A,5,streetcar,,,(traffic),V56.5
2068,A,6,nontraffic,,,,V56.0
2069,A,5,three wheeled motor vehicle,,,(traffic),V52.5
2070,A,6,nontraffic,,,,V52.0
2071,A,5,truck,,,(traffic),V54.5
2072,A,6,nontraffic,,,,V54.0
2073,A,5,two wheeled motor vehicle,,,(traffic),V52.5
2074,A,6,nontraffic,,,,V52.0
2075,A,5,van,,,(traffic),V53.5
2076,A,6,nontraffic,,,,V53.0
2077,A,4,noncollision accident,,,(traffic),V58.5
2078,A,5,nontraffic,,,,V58.0
2079,A,3,noncollision accident,,,(traffic),V58.9
2080,A,4,nontraffic,,,,V58.3
2081,A,4,while boarding or alighting,,,,V58.4
2082,A,3,nontraffic,,,,V59.3
2083,A,3,hanger-on,,,,
2084,A,4,collision,,,(with),
2085,A,5,animal,,,(traffic),V50.7
2086,A,6,being ridden,,,(traffic),V56.7
2087,A,7,nontraffic,,,,V56.2
2088,A,6,nontraffic,,,,V50.2
2089,A,5,animal-drawn vehicle,,,(traffic),V56.7
2090,A,6,nontraffic,,,,V56.2
2091,A,5,bus,,,(traffic),V54.7
2092,A,6,nontraffic,,,,V54.2
2093,A,5,car,,,(traffic),V53.7
2094,A,6,nontraffic,,,,V53.2
2095,A,5,pedal cycle,,,(traffic),V51.7
2096,A,6,nontraffic,,,,V51.2
2097,A,5,pickup truck,,,(traffic),V53.7
2098,A,6,nontraffic,,,,V53.2
2099,A,5,railway vehicle,,,(traffic),V55.7
2100,A,6,nontraffic,,,,V55.2
2101,A,5,specified vehicle NEC,,,(traffic),V56.7
2102,A,6,nontraffic,,,,V56.2
2103,A,5,stationary object,,,(traffic),V57.7
2104,A,6,nontraffic,,,,V57.2
2105,A,5,streetcar,,,(traffic),V56.7
2106,A,6,nontraffic,,,,V56.2
2107,A,5,three wheeled motor vehicle,,,(traffic),V52.7
2108,A,6,nontraffic,,,,V52.2
2109,A,5,truck,,,(traffic),V54.7
2110,A,6,nontraffic,,,,V54.2
2111,A,5,two wheeled motor vehicle,,,(traffic),V52.7
2112,A,6,nontraffic,,,,V52.2
2113,A,5,van,,,(traffic),V53.7
2114,A,6,nontraffic,,,,V53.2
2115,A,4,noncollision accident,,,(traffic),V58.7
2116,A,5,nontraffic,,,,V58.2
2117,A,3,passenger,,,,
2118,A,4,collision,,,(with),
2119,A,5,animal,,,(traffic),V50.6
2120,A,6,being ridden,,,(traffic),V56.6
2121,A,7,nontraffic,,,,V56.1
2122,A,6,nontraffic,,,,V50.1
2123,A,5,animal-drawn vehicle,,,(traffic),V56.6
2124,A,6,nontraffic,,,,V56.1
2125,A,5,bus,,,(traffic),V54.6
2126,A,6,nontraffic,,,,V54.1
2127,A,5,car,,,(traffic),V53.6
2128,A,6,nontraffic,,,,V53.1
2129,A,5,motor vehicle NOS,,,(traffic),V59.50
2130,A,6,nontraffic,,,,V59.10
2131,A,6,specified type NEC,,,(traffic),V59.59
2132,A,7,nontraffic,,,,V59.19
2133,A,5,pedal cycle,,,(traffic),V51.6
2134,A,6,nontraffic,,,,V51.1
2135,A,5,pickup truck,,,(traffic),V53.6
2136,A,6,nontraffic,,,,V53.1
2137,A,5,railway vehicle,,,(traffic),V55.6
2138,A,6,nontraffic,,,,V55.1
2139,A,5,specified vehicle NEC,,,(traffic),V56.6
2140,A,6,nontraffic,,,,V56.1
2141,A,5,stationary object,,,(traffic),V57.6
2142,A,6,nontraffic,,,,V57.1
2143,A,5,streetcar,,,(traffic),V56.6
2144,A,6,nontraffic,,,,V56.1
2145,A,5,three wheeled motor vehicle,,,(traffic),V52.6
2146,A,6,nontraffic,,,,V52.1
2147,A,5,truck,,,(traffic),V54.6
2148,A,6,nontraffic,,,,V54.1
2149,A,5,two wheeled motor vehicle,,,(traffic),V52.6
2150,A,6,nontraffic,,,,V52.1
2151,A,5,van,,,(traffic),V53.6
2152,A,6,nontraffic,,,,V53.1
2153,A,4,noncollision accident,,,(traffic),V58.6
2154,A,5,nontraffic,,,,V58.1
2155,A,3,specified type NEC,,,,V59.88
2156,A,4,military vehicle,,,,V59.81
2157,A,2,quarry truck,"Accident, transport, industrial vehicle occupant",,,
2158,A,2,race car,"Accident, transport, motor vehicle NEC occupant",,,
2159,A,2,railway vehicle occupant,,,,V81.9
2160,A,3,collision,,,(with),V81.3
2161,A,4,motor vehicle,,,(non-military) (traffic),V81.1
2162,A,5,military,,,,V81.83
2163,A,5,nontraffic,,,,V81.0
2164,A,4,rolling stock,,,,V81.2
2165,A,4,specified object NEC,,,,V81.3
2166,A,3,during derailment,,,,V81.7
2167,A,4,with antecedent collision,"Accident, transport, railway vehicle occupant, collision",,,
2168,A,3,explosion,,,,V81.81
2169,A,3,fall,,,(in railway vehicle),V81.5
2170,A,4,during derailment,,,,V81.7
2171,A,5,with antecedent collision,"Accident, transport, railway vehicle occupant, collision",,,
2172,A,4,from railway vehicle,,,,V81.6
2173,A,5,during derailment,,,,V81.7
2174,A,6,with antecedent collision,"Accident, transport, railway vehicle occupant, collision",,,
2175,A,4,while boarding or alighting,,,,V81.4
2176,A,3,fire,,,,V81.81
2177,A,3,object falling onto train,,,,V81.82
2178,A,3,specified type NEC,,,,V81.89
2179,A,3,while boarding or alighting,,,,V81.4
2180,A,2,Segway,,,,V00.848
2181,A,2,ski lift,,,,V98.3
2182,A,2,snowmobile occupant,,,(nontraffic),V86.92
2183,A,3,driver,,,,V86.52
2184,A,3,hanger-on,,,,V86.72
2185,A,3,passenger,,,,V86.62
2186,A,3,traffic,,,,V86.32
2187,A,4,driver,,,,V86.02
2188,A,4,hanger-on,,,,V86.22
2189,A,4,passenger,,,,V86.12
2190,A,3,while boarding or alighting,,,,V86.42
2191,A,2,specified NEC,,,,V98.8
2192,A,2,sport utility vehicle occupant,,"Accident, transport, pickup truck occupant",,
2193,A,2,streetcar occupant,,,,V82.9
2194,A,3,collision,,,(with),V82.3
2195,A,4,motor vehicle,,,(traffic),V82.1
2196,A,5,nontraffic,,,,V82.0
2197,A,4,rolling stock,,,,V82.2
2198,A,3,during derailment,,,,V82.7
2199,A,4,with antecedent collision,"Accident, transport, streetcar occupant, collision",,,
2200,A,3,fall,,,(in streetcar),V82.5
2201,A,4,during derailment,,,,V82.7
2202,A,5,with antecedent collision,"Accident, transport, streetcar occupant, collision",,,
2203,A,4,from streetcar,,,,V82.6
2204,A,5,during derailment,,,,V82.7
2205,A,6,with antecedent collision,"Accident, transport, streetcar occupant, collision",,,
2206,A,5,while boarding or alighting,,,,V82.4
2207,A,4,while boarding or alighting,,,,V82.4
2208,A,3,specified type NEC,,,,V82.8
2209,A,3,while boarding or alighting,,,,V82.4
2210,A,2,three-wheeled motor vehicle occupant,,,,V39.9
2211,A,3,collision,,,(with),
2212,A,4,animal,,,(traffic),V30.9
2213,A,5,being ridden,,,(traffic),V36.9
2214,A,6,nontraffic,,,,V36.3
2215,A,6,while boarding or alighting,,,,V36.4
2216,A,5,nontraffic,,,,V30.3
2217,A,5,while boarding or alighting,,,,V30.4
2218,A,4,animal-drawn vehicle,,,(traffic),V36.9
2219,A,5,nontraffic,,,,V36.3
2220,A,5,while boarding or alighting,,,,V36.4
2221,A,4,bus,,,(traffic),V34.9
2222,A,5,nontraffic,,,,V34.3
2223,A,5,while boarding or alighting,,,,V34.4
2224,A,4,car,,,(traffic),V33.9
2225,A,5,nontraffic,,,,V33.3
2226,A,5,while boarding or alighting,,,,V33.4
2227,A,4,motor vehicle NOS,,,(traffic),V39.60
2228,A,5,nontraffic,,,,V39.20
2229,A,5,specified type NEC,,,(traffic),V39.69
2230,A,6,nontraffic,,,,V39.29
2231,A,4,pedal cycle,,,(traffic),V31.9
2232,A,5,nontraffic,,,,V31.3
2233,A,5,while boarding or alighting,,,,V31.4
2234,A,4,pickup truck,,,(traffic),V33.9
2235,A,5,nontraffic,,,,V33.3
2236,A,5,while boarding or alighting,,,,V33.4
2237,A,4,railway vehicle,,,(traffic),V35.9
2238,A,5,nontraffic,,,,V35.3
2239,A,5,while boarding or alighting,,,,V35.4
2240,A,4,specified vehicle NEC,,,(traffic),V36.9
2241,A,5,nontraffic,,,,V36.3
2242,A,5,while boarding or alighting,,,,V36.4
2243,A,4,stationary object,,,(traffic),V37.9
2244,A,5,nontraffic,,,,V37.3
2245,A,5,while boarding or alighting,,,,V37.4
2246,A,4,streetcar,,,(traffic),V36.9
2247,A,5,nontraffic,,,,V36.3
2248,A,5,while boarding or alighting,,,,V36.4
2249,A,4,three wheeled motor vehicle,,,(traffic),V32.9
2250,A,5,nontraffic,,,,V32.3
2251,A,5,while boarding or alighting,,,,V32.4
2252,A,4,truck,,,(traffic),V34.9
2253,A,5,nontraffic,,,,V34.3
2254,A,5,while boarding or alighting,,,,V34.4
2255,A,4,two wheeled motor vehicle,,,(traffic),V32.9
2256,A,5,nontraffic,,,,V32.3
2257,A,5,while boarding or alighting,,,,V32.4
2258,A,4,van,,,(traffic),V33.9
2259,A,5,nontraffic,,,,V33.3
2260,A,5,while boarding or alighting,,,,V33.4
2261,A,3,driver,,,,
2262,A,4,collision,,,(with),
2263,A,5,animal,,,(traffic),V30.5
2264,A,6,being ridden,,,(traffic),V36.5
2265,A,7,nontraffic,,,,V36.0
2266,A,6,nontraffic,,,,V30.0
2267,A,5,animal-drawn vehicle,,,(traffic),V36.5
2268,A,6,nontraffic,,,,V36.0
2269,A,5,bus,,,(traffic),V34.5
2270,A,6,nontraffic,,,,V34.0
2271,A,5,car,,,(traffic),V33.5
2272,A,6,nontraffic,,,,V33.0
2273,A,5,motor vehicle NOS,,,(traffic),V39.40
2274,A,6,nontraffic,,,,V39.00
2275,A,6,specified type NEC,,,(traffic),V39.49
2276,A,7,nontraffic,,,,V39.09
2277,A,5,pedal cycle,,,(traffic),V31.5
2278,A,6,nontraffic,,,,V31.0
2279,A,5,pickup truck,,,(traffic),V33.5
2280,A,6,nontraffic,,,,V33.0
2281,A,5,railway vehicle,,,(traffic),V35.5
2282,A,6,nontraffic,,,,V35.0
2283,A,5,specified vehicle NEC,,,(traffic),V36.5
2284,A,6,nontraffic,,,,V36.0
2285,A,5,stationary object,,,(traffic),V37.5
2286,A,6,nontraffic,,,,V37.0
2287,A,5,streetcar,,,(traffic),V36.5
2288,A,6,nontraffic,,,,V36.0
2289,A,5,three wheeled motor vehicle,,,(traffic),V32.5
2290,A,6,nontraffic,,,,V32.0
2291,A,5,truck,,,(traffic),V34.5
2292,A,6,nontraffic,,,,V34.0
2293,A,5,two wheeled motor vehicle,,,(traffic),V32.5
2294,A,6,nontraffic,,,,V32.0
2295,A,5,van,,,(traffic),V33.5
2296,A,6,nontraffic,,,,V33.0
2297,A,4,noncollision accident,,,(traffic),V38.5
2298,A,5,nontraffic,,,,V38.0
2299,A,3,noncollision accident,,,(traffic),V38.9
2300,A,4,nontraffic,,,,V38.3
2301,A,4,while boarding or alighting,,,,V38.4
2302,A,3,nontraffic,,,,V39.3
2303,A,3,hanger-on,,,,
2304,A,4,collision,,,(with),
2305,A,5,animal,,,(traffic),V30.7
2306,A,6,being ridden,,,(traffic),V36.7
2307,A,7,nontraffic,,,,V36.2
2308,A,6,nontraffic,,,,V30.2
2309,A,5,animal-drawn vehicle,,,(traffic),V36.7
2310,A,6,nontraffic,,,,V36.2
2311,A,5,bus,,,(traffic),V34.7
2312,A,6,nontraffic,,,,V34.2
2313,A,5,car,,,(traffic),V33.7
2314,A,6,nontraffic,,,,V33.2
2315,A,5,pedal cycle,,,(traffic),V31.7
2316,A,6,nontraffic,,,,V31.2
2317,A,5,pickup truck,,,(traffic),V33.7
2318,A,6,nontraffic,,,,V33.2
2319,A,5,railway vehicle,,,(traffic),V35.7
2320,A,6,nontraffic,,,,V35.2
2321,A,5,specified vehicle NEC,,,(traffic),V36.7
2322,A,6,nontraffic,,,,V36.2
2323,A,5,stationary object,,,(traffic),V37.7
2324,A,6,nontraffic,,,,V37.2
2325,A,5,streetcar,,,(traffic),V36.7
2326,A,6,nontraffic,,,,V36.2
2327,A,5,three wheeled motor vehicle,,,(traffic),V32.7
2328,A,6,nontraffic,,,,V32.2
2329,A,5,truck,,,(traffic),V34.7
2330,A,6,nontraffic,,,,V34.2
2331,A,5,two wheeled motor vehicle,,,(traffic),V32.7
2332,A,6,nontraffic,,,,V32.2
2333,A,5,van,,,(traffic),V33.7
2334,A,6,nontraffic,,,,V33.2
2335,A,4,noncollision accident,,,(traffic),V38.7
2336,A,5,nontraffic,,,,V38.2
2337,A,3,passenger,,,,
2338,A,4,collision,,,(with),
2339,A,5,animal,,,(traffic),V30.6
2340,A,6,being ridden,,,(traffic),V36.6
2341,A,7,nontraffic,,,,V36.1
2342,A,6,nontraffic,,,,V30.1
2343,A,5,animal-drawn vehicle,,,(traffic),V36.6
2344,A,6,nontraffic,,,,V36.1
2345,A,5,bus,,,(traffic),V34.6
2346,A,6,nontraffic,,,,V34.1
2347,A,5,car,,,(traffic),V33.6
2348,A,6,nontraffic,,,,V33.1
2349,A,5,motor vehicle NOS,,,(traffic),V39.50
2350,A,6,nontraffic,,,,V39.10
2351,A,6,specified type NEC,,,(traffic),V39.59
2352,A,7,nontraffic,,,,V39.19
2353,A,5,pedal cycle,,,(traffic),V31.6
2354,A,6,nontraffic,,,,V31.1
2355,A,5,pickup truck,,,(traffic),V33.6
2356,A,6,nontraffic,,,,V33.1
2357,A,5,railway vehicle,,,(traffic),V35.6
2358,A,6,nontraffic,,,,V35.1
2359,A,5,specified vehicle NEC,,,(traffic),V36.6
2360,A,6,nontraffic,,,,V36.1
2361,A,5,stationary object,,,(traffic),V37.6
2362,A,6,nontraffic,,,,V37.1
2363,A,5,streetcar,,,(traffic),V36.6
2364,A,6,nontraffic,,,,V36.1
2365,A,5,three wheeled motor vehicle,,,(traffic),V32.6
2366,A,6,nontraffic,,,,V32.1
2367,A,5,truck,,,(traffic),V34.6
2368,A,6,nontraffic,,,,V34.1
2369,A,5,two wheeled motor vehicle,,,(traffic),V32.6
2370,A,6,nontraffic,,,,V32.1
2371,A,5,van,,,(traffic),V33.6
2372,A,6,nontraffic,,,,V33.1
2373,A,4,noncollision accident,,,(traffic),V38.6
2374,A,5,nontraffic,,,,V38.1
2375,A,3,specified type NEC,,,,V39.89
2376,A,4,military vehicle,,,,V39.81
2377,A,2,tractor,"Accident, transport, agricultural vehicle occupant",,(farm) (and trailer),
2378,A,2,tram,"Accident, transport, streetcar",,,
2379,A,3,in mine or quarry,"Accident, transport, industrial vehicle occupant",,,
2380,A,2,trolley,"Accident, transport, streetcar",,,
2381,A,3,in mine or quarry,"Accident, transport, industrial vehicle occupant",,,
2382,A,2,truck,,,(heavy),V69.9
2383,A,3,collision,,,(with),
2384,A,4,animal,,,(traffic),V60.9
2385,A,5,being ridden,,,(traffic),V66.9
2386,A,6,nontraffic,,,,V66.3
2387,A,6,while boarding or alighting,,,,V66.4
2388,A,5,nontraffic,,,,V60.3
2389,A,5,while boarding or alighting,,,,V60.4
2390,A,4,animal-drawn vehicle,,,(traffic),V66.9
2391,A,5,nontraffic,,,,V66.3
2392,A,5,while boarding or alighting,,,,V66.4
2393,A,4,bus,,,(traffic),V64.9
2394,A,5,nontraffic,,,,V64.3
2395,A,5,while boarding or alighting,,,,V64.4
2396,A,4,car,,,(traffic),V63.9
2397,A,5,nontraffic,,,,V63.3
2398,A,5,while boarding or alighting,,,,V63.4
2399,A,4,motor vehicle NOS,,,(traffic),V69.60
2400,A,5,nontraffic,,,,V69.20
2401,A,5,specified type NEC,,,(traffic),V69.69
2402,A,6,nontraffic,,,,V69.29
2403,A,4,pedal cycle,,,(traffic),V61.9
2404,A,5,nontraffic,,,,V61.3
2405,A,5,while boarding or alighting,,,,V61.4
2406,A,4,pickup truck,,,(traffic),V63.9
2407,A,5,nontraffic,,,,V63.3
2408,A,5,while boarding or alighting,,,,V63.4
2409,A,4,railway vehicle,,,(traffic),V65.9
2410,A,5,nontraffic,,,,V65.3
2411,A,5,while boarding or alighting,,,,V65.4
2412,A,4,specified vehicle NEC,,,(traffic),V66.9
2413,A,5,nontraffic,,,,V66.3
2414,A,5,while boarding or alighting,,,,V66.4
2415,A,4,stationary object,,,(traffic),V67.9
2416,A,5,nontraffic,,,,V67.3
2417,A,5,while boarding or alighting,,,,V67.4
2418,A,4,streetcar,,,(traffic),V66.9
2419,A,5,nontraffic,,,,V66.3
2420,A,5,while boarding or alighting,,,,V66.4
2421,A,4,three wheeled motor vehicle,,,(traffic),V62.9
2422,A,5,nontraffic,,,,V62.3
2423,A,5,while boarding or alighting,,,,V62.4
2424,A,4,truck,,,(traffic),V64.9
2425,A,5,nontraffic,,,,V64.3
2426,A,5,while boarding or alighting,,,,V64.4
2427,A,4,two wheeled motor vehicle,,,(traffic),V62.9
2428,A,5,nontraffic,,,,V62.3
2429,A,5,while boarding or alighting,,,,V62.4
2430,A,4,van,,,(traffic),V63.9
2431,A,5,nontraffic,,,,V63.3
2432,A,5,while boarding or alighting,,,,V63.4
2433,A,3,driver,,,,
2434,A,4,collision,,,(with),
2435,A,5,animal,,,(traffic),V60.5
2436,A,6,being ridden,,,(traffic),V66.5
2437,A,7,nontraffic,,,,V66.0
2438,A,6,nontraffic,,,,V60.0
2439,A,5,animal-drawn vehicle,,,(traffic),V66.5
2440,A,6,nontraffic,,,,V66.0
2441,A,5,bus,,,(traffic),V64.5
2442,A,6,nontraffic,,,,V64.0
2443,A,5,car,,,(traffic),V63.5
2444,A,6,nontraffic,,,,V63.0
2445,A,5,motor vehicle NOS,,,(traffic),V69.40
2446,A,6,nontraffic,,,,V69.00
2447,A,6,specified type NEC,,,(traffic),V69.49
2448,A,7,nontraffic,,,,V69.09
2449,A,5,pedal cycle,,,(traffic),V61.5
2450,A,6,nontraffic,,,,V61.0
2451,A,5,pickup truck,,,(traffic),V63.5
2452,A,6,nontraffic,,,,V63.0
2453,A,5,railway vehicle,,,(traffic),V65.5
2454,A,6,nontraffic,,,,V65.0
2455,A,5,specified vehicle NEC,,,(traffic),V66.5
2456,A,6,nontraffic,,,,V66.0
2457,A,5,stationary object,,,(traffic),V67.5
2458,A,6,nontraffic,,,,V67.0
2459,A,5,streetcar,,,(traffic),V66.5
2460,A,6,nontraffic,,,,V66.0
2461,A,5,three wheeled motor vehicle,,,(traffic),V62.5
2462,A,6,nontraffic,,,,V62.0
2463,A,5,truck,,,(traffic),V64.5
2464,A,6,nontraffic,,,,V64.0
2465,A,5,two wheeled motor vehicle,,,(traffic),V62.5
2466,A,6,nontraffic,,,,V62.0
2467,A,5,van,,,(traffic),V63.5
2468,A,6,nontraffic,,,,V63.0
2469,A,4,noncollision accident,,,(traffic),V68.5
2470,A,5,nontraffic,,,,V68.0
2471,A,3,dump,"Accident, transport, construction vehicle occupant",,,
2472,A,3,hanger-on,,,,
2473,A,4,collision,,,(with),
2474,A,5,animal,,,(traffic),V60.7
2475,A,6,being ridden,,,(traffic),V66.7
