RowID,Letter,Level,Term,SeeAlso,NonEssModif,PoisoningAccidental,PoisoningIntentionalSelfHarm,PoisoningAssault,PoisoningUndetermined,AdverseEffect,Underdosing
1246,C,0,Calcitriol,,,T45.2X1,T45.2X2,T45.2X3,T45.2X4,T45.2X5,T45.2X6
1247,C,0,Calcium,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1248,C,1,actylsalicylate,,,T39.011,T39.012,T39.013,T39.014,T39.015,T39.016
1249,C,1,benzamidosalicylate,,,T37.1X1,T37.1X2,T37.1X3,T37.1X4,T37.1X5,T37.1X6
1250,C,1,bromide,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
1251,C,1,bromolactobionate,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
1252,C,1,carbaspirin,,,T39.011,T39.012,T39.013,T39.014,T39.015,T39.016
1253,C,1,carbimide,,,T50.6X1,T50.6X2,T50.6X3,T50.6X4,T50.6X5,T50.6X6
1254,C,1,carbonate,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
1255,C,1,chloride,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
1256,C,2,anhydrous,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
1257,C,1,cyanide,,,T57.8X1,T57.8X2,T57.8X3,T57.8X4,--,--
1258,C,1,dioctyl sulfosuccinate,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
1259,C,1,disodium edathamil,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
1260,C,1,disodium edetate,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
1261,C,1,dobesilate,,,T46.991,T46.992,T46.993,T46.994,T46.995,T46.996
1262,C,1,EDTA,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
1263,C,1,ferrous citrate,,,T45.4X1,T45.4X2,T45.4X3,T45.4X4,T45.4X5,T45.4X6
1264,C,1,folinate,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
1265,C,1,glubionate,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1266,C,1,gluconate,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1267,C,1,gluconogalactogluc-onate,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1268,C,1,"hydrate, hydroxide",,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
1269,C,1,hypochlorite,,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
1270,C,1,iodide,,,T48.4X1,T48.4X2,T48.4X3,T48.4X4,T48.4X5,T48.4X6
1271,C,1,ipodate,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
1272,C,1,lactate,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1273,C,1,leucovorin,,,T45.8X1,T45.8X2,T45.8X3,T45.8X4,T45.8X5,T45.8X6
1274,C,1,mandelate,,,T37.91,T37.92,T37.93,T37.94,T37.95,T37.96
1275,C,1,oxide,,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
1276,C,1,pantothenate,,,T45.2X1,T45.2X2,T45.2X3,T45.2X4,T45.2X5,T45.2X6
1277,C,1,phosphate,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1278,C,1,salicylate,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
1279,C,1,salts,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1280,C,0,Calculus-dissolving drug,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
1281,C,0,Calomel,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1282,C,0,Caloric agent,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1283,C,0,Calusterone,,,T38.7X1,T38.7X2,T38.7X3,T38.7X4,T38.7X5,T38.7X6
1284,C,0,Camazepam,,,T42.4X1,T42.4X2,T42.4X3,T42.4X4,T42.4X5,T42.4X6
1285,C,0,Camomile,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1286,C,0,Camoquin,,,T37.2X1,T37.2X2,T37.2X3,T37.2X4,T37.2X5,T37.2X6
1287,C,0,Camphor,,,,,,,,
1288,C,1,insecticide,,,T60.2X1,T60.2X2,T60.2X3,T60.2X4,--,--
1289,C,1,medicinal,,,T49.8X1,T49.8X2,T49.8X3,T49.8X4,T49.8X5,T49.8X6
1290,C,0,Camylofin,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
1291,C,0,Cancer chemotherapy drug regimen,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
1292,C,0,Candeptin,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1293,C,0,Candicidin,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1294,C,0,"Cannabinoids, synthetic",,,T40.721,T40.722,T40.723,T40.724,T40.725,T40.726
1295,C,0,Cannabinol,,,T40.711,T40.712,T40.713,T40.714,T40.715,T40.716
1296,C,0,Cannabis,,(derivatives),T40.711,T40.712,T40.713,T40.714,T40.715,T40.716
1297,C,0,Canned heat,,,T51.1X1,T51.1X2,T51.1X3,T51.1X4,--,--
1298,C,0,Canrenoic acid,,,T50.0X1,T50.0X2,T50.0X3,T50.0X4,T50.0X5,T50.0X6
1299,C,0,Canrenone,,,T50.0X1,T50.0X2,T50.0X3,T50.0X4,T50.0X5,T50.0X6
1300,C,0,"Cantharides, cantharidin, cantharis",,,T49.8X1,T49.8X2,T49.8X3,T49.8X4,T49.8X5,T49.8X6
1301,C,0,Canthaxanthin,,,T50.991,T50.992,T50.993,T50.994,T50.995,T50.996
1302,C,0,Capillary-active drug NEC,,,T46.901,T46.902,T46.903,T46.904,T46.905,T46.906
1303,C,0,Capreomycin,,,T36.8X1,T36.8X2,T36.8X3,T36.8X4,T36.8X5,T36.8X6
1304,C,0,Capsicum,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
1305,C,0,Captafol,,,T60.3X1,T60.3X2,T60.3X3,T60.3X4,--,--
1306,C,0,Captan,,,T60.3X1,T60.3X2,T60.3X3,T60.3X4,--,--
1307,C,0,"Captodiame, captodiamine",,,T43.591,T43.592,T43.593,T43.594,T43.595,T43.596
1308,C,0,Captopril,,,T46.4X1,T46.4X2,T46.4X3,T46.4X4,T46.4X5,T46.4X6
1309,C,0,Caramiphen,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
1310,C,0,Carazolol,,,T44.7X1,T44.7X2,T44.7X3,T44.7X4,T44.7X5,T44.7X6
1311,C,0,Carbachol,,,T44.1X1,T44.1X2,T44.1X3,T44.1X4,T44.1X5,T44.1X6
1312,C,0,Carbacrylamine,,(resin),T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1313,C,0,Carbamate,,(insecticide),T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
1314,C,0,Carbamate,,(sedative),T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
1315,C,1,herbicide,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
1316,C,1,insecticide,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
1317,C,0,Carbamazepine,,,T42.1X1,T42.1X2,T42.1X3,T42.1X4,T42.1X5,T42.1X6
1318,C,0,Carbamide,,,T47.3X1,T47.3X2,T47.3X3,T47.3X4,T47.3X5,T47.3X6
1319,C,1,peroxide,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1320,C,1,topical,,,T49.8X1,T49.8X2,T49.8X3,T49.8X4,T49.8X5,T49.8X6
1321,C,0,Carbamylcholine chloride,,,T44.1X1,T44.1X2,T44.1X3,T44.1X4,T44.1X5,T44.1X6
1322,C,0,Carbaril,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
1323,C,0,Carbarsone,,,T37.3X1,T37.3X2,T37.3X3,T37.3X4,T37.3X5,T37.3X6
1324,C,0,Carbaryl,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
1325,C,0,Carbaspirin,,,T39.011,T39.012,T39.013,T39.014,T39.015,T39.016
1326,C,0,Carbazochrome,,(salicylate) (sodium sulfonate),T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
1327,C,0,Carbenicillin,,,T36.0X1,T36.0X2,T36.0X3,T36.0X4,T36.0X5,T36.0X6
1328,C,0,Carbenoxolone,,,T47.1X1,T47.1X2,T47.1X3,T47.1X4,T47.1X5,T47.1X6
1329,C,0,Carbetapentane,,,T48.3X1,T48.3X2,T48.3X3,T48.3X4,T48.3X5,T48.3X6
1330,C,0,Carbethyl salicylate,,,T39.091,T39.092,T39.093,T39.094,T39.095,T39.096
1331,C,0,Carbidopa,,(with levodopa),T42.8X1,T42.8X2,T42.8X3,T42.8X4,T42.8X5,T42.8X6
1332,C,0,Carbimazole,,,T38.2X1,T38.2X2,T38.2X3,T38.2X4,T38.2X5,T38.2X6
1333,C,0,Carbinol,,,T51.1X1,T51.1X2,T51.1X3,T51.1X4,--,--
1334,C,0,Carbinoxamine,,,T45.0X1,T45.0X2,T45.0X3,T45.0X4,T45.0X5,T45.0X6
1335,C,0,Carbiphene,,,T39.8X1,T39.8X2,T39.8X3,T39.8X4,T39.8X5,T39.8X6
1336,C,0,Carbitol,,,T52.3X1,T52.3X2,T52.3X3,T52.3X4,--,--
1337,C,0,Carbo medicinalis,,,T47.6X1,T47.6X2,T47.6X3,T47.6X4,T47.6X5,T47.6X6
1338,C,0,Carbocaine,,,T41.3X1,T41.3X2,T41.3X3,T41.3X4,T41.3X5,T41.3X6
1339,C,1,infiltration,,(subcutaneous),T41.3X1,T41.3X2,T41.3X3,T41.3X4,T41.3X5,T41.3X6
1340,C,1,nerve block,,(peripheral) (plexus),T41.3X1,T41.3X2,T41.3X3,T41.3X4,T41.3X5,T41.3X6
1341,C,1,topical,,(surface),T41.3X1,T41.3X2,T41.3X3,T41.3X4,T41.3X5,T41.3X6
1342,C,0,Carbocisteine,,,T48.4X1,T48.4X2,T48.4X3,T48.4X4,T48.4X5,T48.4X6
1343,C,0,Carbocromen,,,T46.3X1,T46.3X2,T46.3X3,T46.3X4,T46.3X5,T46.3X6
1344,C,0,Carbol fuchsin,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1345,C,0,Carbolic acid,Phenol,,T54.0X1,T54.0X2,T54.0X3,T54.0X4,--,--
1346,C,0,Carbolonium,,(bromide),T48.1X1,T48.1X2,T48.1X3,T48.1X4,T48.1X5,T48.1X6
1347,C,0,Carbomycin,,,T36.8X1,T36.8X2,T36.8X3,T36.8X4,T36.8X5,T36.8X6
1348,C,0,Carbon,,,,,,,,
1349,C,1,bisulfide,,(liquid),T65.4X1,T65.4X2,T65.4X3,T65.4X4,--,--
1350,C,2,vapor,,,T65.4X1,T65.4X2,T65.4X3,T65.4X4,--,--
1351,C,1,dioxide,,(gas),T59.7X1,T59.7X2,T59.7X3,T59.7X4,--,--
1352,C,2,medicinal,,,T41.5X1,T41.5X2,T41.5X3,T41.5X4,T41.5X5,T41.5X6
1353,C,2,nonmedicinal,,,T59.7X1,T59.7X2,T59.7X3,T59.7X4,--,--
1354,C,2,snow,,,T49.4X1,T49.4X2,T49.4X3,T49.4X4,T49.4X5,T49.4X6
1355,C,1,disulfide,,(liquid),T65.4X1,T65.4X2,T65.4X3,T65.4X4,--,--
1356,C,2,vapor,,,T65.4X1,T65.4X2,T65.4X3,T65.4X4,--,--
1357,C,1,monoxide,,(from incomplete combustion),T58.91,T58.92,T58.93,T58.94,--,--
1358,C,2,blast furnace gas,,,T58.8X1,T58.8X2,T58.8X3,T58.8X4,--,--
1359,C,2,butane,,(distributed in mobile container),T58.11,T58.12,T58.13,T58.14,--,--
1360,C,3,distributed through pipes,,,T58.11,T58.12,T58.13,T58.14,--,--
1361,C,2,charcoal fumes,,,T58.2X1,T58.2X2,T58.2X3,T58.2X4,--,--
1362,C,2,coal,,,T58.2X1,T58.2X2,T58.2X3,T58.2X4,--,--
1363,C,2,coke,,"(in domestic stoves, fireplaces)",T58.2X1,T58.2X2,T58.2X3,T58.2X4,--,--
1364,C,2,gas,,(piped),T58.11,T58.12,T58.13,T58.14,--,--
1365,C,2,solid,,"(in domestic stoves, fireplaces)",T58.2X1,T58.2X2,T58.2X3,T58.2X4,--,--
1366,C,2,exhaust gas,,(motor),T58.01,T58.02,T58.03,T58.04,--,--
1367,C,3,"combustion engine, any not in watercraft",,,T58.01,T58.02,T58.03,T58.04,--,--
1368,C,3,"farm tractor, not in transit",,,T58.01,T58.02,T58.03,T58.04,--,--
1369,C,3,gas engine,,,T58.01,T58.02,T58.03,T58.04,--,--
1370,C,3,motor pump,,,T58.01,T58.02,T58.03,T58.04,--,--
1371,C,3,"motor vehicle, not in transit",,,T58.01,T58.02,T58.03,T58.04,--,--
1372,C,2,fuel,,(in domestic use),T58.2X1,T58.2X2,T58.2X3,T58.2X4,--,--
1373,C,3,gas,,(piped),T58.11,T58.12,T58.13,T58.14,--,--
1374,C,4,in mobile container,,,T58.11,T58.12,T58.13,T58.14,--,--
1375,C,3,piped,,(natural),T58.11,T58.12,T58.13,T58.14,--,--
1376,C,3,utility,,,T58.11,T58.12,T58.13,T58.14,--,--
1377,C,4,in mobile container,,,T58.11,T58.12,T58.13,T58.14,--,--
1378,C,2,illuminating gas,,,T58.11,T58.12,T58.13,T58.14,--,--
1379,C,2,"industrial fuels or gases, any",,,T58.8X1,T58.8X2,T58.8X3,T58.8X4,--,--
1380,C,2,kerosene,,"(in domestic stoves, fireplaces)",T58.2X1,T58.2X2,T58.2X3,T58.2X4,--,--
1381,C,2,kiln gas or vapor,,,T58.8X1,T58.8X2,T58.8X3,T58.8X4,--,--
1382,C,2,"motor exhaust gas, not in transit",,,T58.01,T58.02,T58.03,T58.04,--,--
1383,C,2,piped gas,,(manufactured) (natural),T58.11,T58.12,T58.13,T58.14,--,--
1384,C,2,producer gas,,,T58.8X1,T58.8X2,T58.8X3,T58.8X4,--,--
1385,C,2,propane,,(distributed in mobile container),T58.11,T58.12,T58.13,T58.14,--,--
1386,C,3,distributed through pipes,,,T58.11,T58.12,T58.13,T58.14,--,--
1387,C,2,specified source NEC,,,T58.8X1,T58.8X2,T58.8X3,T58.8X4,--,--
1388,C,2,stove gas,,,T58.11,T58.12,T58.13,T58.14,--,--
1389,C,3,piped,,,T58.11,T58.12,T58.13,T58.14,--,--
1390,C,2,utility gas,,,T58.11,T58.12,T58.13,T58.14,--,--
1391,C,3,piped,,,T58.11,T58.12,T58.13,T58.14,--,--
1392,C,2,water gas,,,T58.11,T58.12,T58.13,T58.14,--,--
1393,C,2,wood,,"(in domestic stoves, fireplaces)",T58.2X1,T58.2X2,T58.2X3,T58.2X4,--,--
1394,C,1,tetrachloride,,(vapor),T53.0X1,T53.0X2,T53.0X3,T53.0X4,--,--
1395,C,2,liquid,,(cleansing agent),T53.0X1,T53.0X2,T53.0X3,T53.0X4,--,--
1396,C,2,solvent,,,T53.0X1,T53.0X2,T53.0X3,T53.0X4,--,--
1397,C,0,Carbonic acid gas,,,T59.7X1,T59.7X2,T59.7X3,T59.7X4,--,--
1398,C,1,anhydrase inhibitor NEC,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
1399,C,0,Carbophenothion,,,T60.0X1,T60.0X2,T60.0X3,T60.0X4,--,--
1400,C,0,Carboplatin,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
1401,C,0,Carboprost,,,T48.0X1,T48.0X2,T48.0X3,T48.0X4,T48.0X5,T48.0X6
1402,C,0,Carboquone,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
1403,C,0,Carbowax,,,T49.3X1,T49.3X2,T49.3X3,T49.3X4,T49.3X5,T49.3X6
1404,C,0,Carboxymethyl-cellulose,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
1405,C,0,S-Carboxymethyl-cysteine,,,T48.4X1,T48.4X2,T48.4X3,T48.4X4,T48.4X5,T48.4X6
1406,C,0,Carbrital,,,T42.3X1,T42.3X2,T42.3X3,T42.3X4,T42.3X5,T42.3X6
1407,C,0,Carbromal,,,T42.6X1,T42.6X2,T42.6X3,T42.6X4,T42.6X5,T42.6X6
1408,C,0,Carbutamide,,,T38.3X1,T38.3X2,T38.3X3,T38.3X4,T38.3X5,T38.3X6
1409,C,0,Carbuterol,,,T48.6X1,T48.6X2,T48.6X3,T48.6X4,T48.6X5,T48.6X6
1410,C,0,Cardiac,,,,,,,,
1411,C,1,depressants,,,T46.2X1,T46.2X2,T46.2X3,T46.2X4,T46.2X5,T46.2X6
1412,C,1,rhythm regulator,,,T46.2X1,T46.2X2,T46.2X3,T46.2X4,T46.2X5,T46.2X6
1413,C,2,specified NEC,,,T46.2X1,T46.2X2,T46.2X3,T46.2X4,T46.2X5,T46.2X6
1414,C,0,Cardiografin,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
1415,C,0,Cardio-green,,,T50.8X1,T50.8X2,T50.8X3,T50.8X4,T50.8X5,T50.8X6
1416,C,0,Cardiotonic,,(glycoside),T46.0X1,T46.0X2,T46.0X3,T46.0X4,T46.0X5,T46.0X6
1417,C,0,Cardiovascular drug NEC,,,T46.901,T46.902,T46.903,T46.904,T46.905,T46.906
1418,C,0,Cardrase,,,T50.2X1,T50.2X2,T50.2X3,T50.2X4,T50.2X5,T50.2X6
1419,C,0,Carfecillin,,,T36.0X1,T36.0X2,T36.0X3,T36.0X4,T36.0X5,T36.0X6
1420,C,0,Carfenazine,,,T43.3X1,T43.3X2,T43.3X3,T43.3X4,T43.3X5,T43.3X6
1421,C,0,Carfusin,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1422,C,0,Carindacillin,,,T36.0X1,T36.0X2,T36.0X3,T36.0X4,T36.0X5,T36.0X6
1423,C,0,Carisoprodol,,,T42.8X1,T42.8X2,T42.8X3,T42.8X4,T42.8X5,T42.8X6
1424,C,0,Carmellose,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
1425,C,0,Carminative,,,T47.5X1,T47.5X2,T47.5X3,T47.5X4,T47.5X5,T47.5X6
1426,C,0,Carmofur,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
1427,C,0,Carmustine,,,T45.1X1,T45.1X2,T45.1X3,T45.1X4,T45.1X5,T45.1X6
1428,C,0,Carotene,,,T45.2X1,T45.2X2,T45.2X3,T45.2X4,T45.2X5,T45.2X6
1429,C,0,Carphenazine,,,T43.3X1,T43.3X2,T43.3X3,T43.3X4,T43.3X5,T43.3X6
1430,C,0,Carpipramine,,,T42.4X1,T42.4X2,T42.4X3,T42.4X4,T42.4X5,T42.4X6
1431,C,0,Carprofen,,,T39.311,T39.312,T39.313,T39.314,T39.315,T39.316
1432,C,0,Carpronium chloride,,,T44.3X1,T44.3X2,T44.3X3,T44.3X4,T44.3X5,T44.3X6
1433,C,0,Carrageenan,,,T47.8X1,T47.8X2,T47.8X3,T47.8X4,T47.8X5,T47.8X6
1434,C,0,Carteolol,,,T44.7X1,T44.7X2,T44.7X3,T44.7X4,T44.7X5,T44.7X6
1435,C,0,Carter's Little Pills,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
1436,C,0,Cascara,,(sagrada),T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
1437,C,0,Cassava,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
1438,C,0,Castellani's paint,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1439,C,0,Castor,,,,,,,,
1440,C,1,bean,,,T62.2X1,T62.2X2,T62.2X3,T62.2X4,--,--
1441,C,1,oil,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
1442,C,0,Catalase,,,T45.3X1,T45.3X2,T45.3X3,T45.3X4,T45.3X5,T45.3X6
1443,C,0,Caterpillar,,(sting),T63.431,T63.432,T63.433,T63.434,--,--
1444,C,0,Catha,,(edulis) (tea),T43.691,T43.692,T43.693,T43.694,--,--
1445,C,0,Cathartic NEC,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
1446,C,1,anthacene derivative,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
1447,C,1,bulk,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
1448,C,1,contact,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
1449,C,1,emollient NEC,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
1450,C,1,irritant NEC,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
1451,C,1,mucilage,,,T47.4X1,T47.4X2,T47.4X3,T47.4X4,T47.4X5,T47.4X6
1452,C,1,saline,,,T47.3X1,T47.3X2,T47.3X3,T47.3X4,T47.3X5,T47.3X6
1453,C,1,vegetable,,,T47.2X1,T47.2X2,T47.2X3,T47.2X4,T47.2X5,T47.2X6
1454,C,0,Cathine,,,T50.5X1,T50.5X2,T50.5X3,T50.5X4,T50.5X5,T50.5X6
1455,C,0,Cathomycin,,,T36.8X1,T36.8X2,T36.8X3,T36.8X4,T36.8X5,T36.8X6
1456,C,0,Cation exchange resin,,,T50.3X1,T50.3X2,T50.3X3,T50.3X4,T50.3X5,T50.3X6
1457,C,0,Caustic,,(s),T54.91,T54.92,T54.93,T54.94,--,--
1458,C,1,alkali,,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
1459,C,1,hydroxide,,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
1460,C,1,potash,,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
1461,C,1,soda,,,T54.3X1,T54.3X2,T54.3X3,T54.3X4,--,--
1462,C,1,specified NEC,,,T54.91,T54.92,T54.93,T54.94,--,--
1463,C,0,Ceepryn,,,T49.0X1,T49.0X2,T49.0X3,T49.0X4,T49.0X5,T49.0X6
1464,C,1,ENT agent,,,T49.6X1,T49.6X2,T49.6X3,T49.6X4,T49.6X5,T49.6X6
1465,C,1,lozenges,,,T49.6X1,T49.6X2,T49.6X3,T49.6X4,T49.6X5,T49.6X6
1466,C,0,Cefacetrile,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1467,C,0,Cefaclor,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1468,C,0,Cefadroxil,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1469,C,0,Cefalexin,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1470,C,0,Cefaloglycin,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1471,C,0,Cefaloridine,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1472,C,0,Cefalosporins,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1473,C,0,Cefalotin,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1474,C,0,Cefamandole,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1475,C,0,Cefamycin antibiotic,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1476,C,0,Cefapirin,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1477,C,0,Cefatrizine,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1478,C,0,Cefazedone,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1479,C,0,Cefazolin,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1480,C,0,Cefbuperazone,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1481,C,0,Cefetamet,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1482,C,0,Cefixime,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1483,C,0,Cefmenoxime,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1484,C,0,Cefmetazole,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1485,C,0,Cefminox,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1486,C,0,Cefonicid,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1487,C,0,Cefoperazone,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1488,C,0,Ceforanide,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1489,C,0,Cefotaxime,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1490,C,0,Cefotetan,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1491,C,0,Cefotiam,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1492,C,0,Cefoxitin,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1493,C,0,Cefpimizole,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1494,C,0,Cefpiramide,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1495,C,0,Cefradine,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1496,C,0,Cefroxadine,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1497,C,0,Cefsulodin,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1498,C,0,Ceftazidime,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1499,C,0,Cefteram,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1500,C,0,Ceftezole,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1501,C,0,Ceftizoxime,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1502,C,0,Ceftriaxone,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1503,C,0,Cefuroxime,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
1504,C,0,Cefuzonam,,,T36.1X1,T36.1X2,T36.1X3,T36.1X4,T36.1X5,T36.1X6
